B,024164
B,024483
B,025554
B,035264
B,046446
B,052041
B,055760
B,056613
B,065823
B,068645
B,001606
B,016304
B,020757
B,002126
B,010544
B,017578
B,019757
B,024741
B,000164
B,013245
B,013259
B,014194
B,015488
B,016593
B,016930
B,017363
B,019072
B,019210
B,019727
B,024474
B,024475
B,024477
B,024479
B,024481
B,050238
B,000440
B,001604
B,001981
B,003931
B,005461
B,005709
B,010019
B,010107
B,010109
B,010111
B,010114
B,010115
B,010117
B,010118
B,010121
B,010122
B,010341
B,010385
B,010468
B,010784
B,010810
B,010858
B,011025
B,011094
B,011227
B,011254
B,011357
B,011372
B,011373
B,011460
B,011496
B,011737
B,011792
B,012017
B,012032
B,012073
B,012291
B,012408
B,012658
B,012663
B,012666
B,012762
B,012824
B,012859
B,012877
B,013110
B,013160
B,013243
B,013248
B,013250
B,013252
B,013262
B,013264
B,013331
B,014199
B,015042
B,015174
B,015177
B,015178
B,015181
B,015184
B,015185
B,015927
B,015931
B,015941
B,016289
B,016393
B,016439
B,016549
B,016551
B,016564
B,016698
B,016810
B,016906
B,016968
B,017143
B,017336
B,017348
B,017356
B,017459
B,017615
B,017665
B,017670
B,017854
B,017918
B,017960
B,018238
B,018454
B,018493
B,018527
B,018788
B,019066
B,019080
B,019154
B,019165
B,019197
B,019351
B,019557
B,019602
B,019711
B,019719
B,020219
B,020428
B,020434
B,020595
B,020618
B,020916
B,021085
B,021319
B,021440
B,021613
B,021839
B,022035
B,022261
B,022478
B,022578
B,023417
B,023463
B,023604
B,023674
B,024167
B,024605
B,025165
B,025376
B,025490
B,025581
B,026861
B,026956
B,028156
B,028255
B,028353
B,029833
B,030025
B,031173
B,032557
B,034890
B,035682
B,036372
B,037449
B,042209
B,042366
B,044177
B,044261
B,046331
B,047031
B,050004
B,050529
B,050896
B,051468
B,051664
B,051880
B,052261
B,052448
B,052952
B,054598
B,055123
B,057658
B,058986
B,059468
B,060088
B,060122
B,061290
B,061511
B,062704
B,064882
B,066551
B,067112
B,067453
B,068526
B,069823
B,070687
B,070758
B,071540
B,075910
B,076046
B,078114
B,078904
B,079262
B,080424
B,082222
B,083451
B,084589
B,086532
B,087921
B,088115
B,088192
B,088788
B,090644
B,091428
B,092781
B,095247
B,109223
B,109891
B,112733
B,013097
B,014222
B,015917
B,015918
B,015919
B,015920
B,015930
B,015932
B,015934
B,015935
B,015936
B,015940
B,015944
B,015946
B,015957
B,016626
B,016654
B,017313
B,017703
B,017917
B,025559
B,032884
B,019099
B,023124
B,001913
B,006004
B,010790
B,011059
B,013604
B,016195
B,016553
B,017367
B,017491
B,017695
B,017816
B,018235
B,018848
B,018988
B,019595
B,020990
B,023230
B,023249
B,023274
B,023560
B,023606
B,025365
B,025505
B,025892
B,028170
B,038441
B,042266
B,044981
B,048966
B,059046
B,063468
B,065678
B,069547
B,092336
B,002219
B,002360
B,002367
B,002499
B,016532
B,021823
B,023690
B,052556
B,000213
B,000408
B,000679
B,000789
B,001236
B,001982
B,002132
B,002222
B,002425
B,002476
B,003131
B,003246
B,003722
B,005661
B,011220
B,013195
